open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,ema_10,ema_20,ema_50,sma_30,sma_52,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_width,bb_position,atr_14,volume_sma_10,volume_ratio,price_change_1w,price_change_4w,price_change_12w,price_change_52w
2020-08-31,428.94,488.84,308.42,352.8,13682780.96188,2020-09-06 23:59:59.999,5457886003.97784,5620101,6743638.45253,2691055534.098657,347.51849567352065,299.0386765484388,247.02680018465838,245.137,212.91326923076923,64.93164182781132,54.876704023093794,40.5686765729188,14.308027450174997,445.76819188581374,277.582,109.39580811418625,1.2117946544503155,0.7236152657855158,55.567857142857136,6335951.276533,2.159546430313957,-17.750734368443133,-9.57092325831752,52.2198731501057,94.71273249075558
2020-09-07,352.85,390.43,323.0,366.42,7754669.03464,2020-09-13 23:59:59.999,2758634029.6068487,3273394,3861625.90875,1373849905.5183134,350.9551328237896,305.4559454485875,251.7088864519267,248.72266666666664,216.3246153846154,64.9859806188204,53.27111800151846,43.109164858638735,10.161953142879725,454.23965750545153,286.034,117.82834249454848,1.176123520318924,0.7389515346634363,58.32714285714285,6801334.066159,1.1401688197061888,3.8605442176870675,-15.497440154974395,60.682336432204885,93.84224726233931
2020-09-14,366.43,394.14,355.0,371.04,6092193.56225,2020-09-20 23:59:59.999,2288439990.6519055,2588166,3003094.37226,1128441377.2647634,354.60692685582785,311.70204588205536,256.3885379636159,251.94133333333332,219.39846153846153,67.47822594814387,51.7746489760504,44.84226168212107,6.932387293929331,462.3766092465687,294.093,125.80939075343136,1.1444244456452122,0.7286229786266868,59.40285714285714,6981564.807745,0.8726114746498699,1.2608482069756066,-5.0344245092267865,64.95798692926688,75.6818181818182
2020-09-21,371.04,376.8,313.29,357.49,6100378.29173,2020-09-27 23:59:59.999,2102309601.503232,2212725,2986219.19013,1029247624.078146,355.13112197295004,316.0628034170977,260.353301180729,256.5973333333333,223.01865384615382,65.85503270215321,48.931265563207376,45.66006245833833,3.271203104869045,465.2904240416451,302.59049999999996,139.89057595835484,1.0753802518033129,0.6687139693622346,62.57999999999999,7291433.967736,0.8366500085886638,-3.6518973695558454,-16.657341353102993,57.097029354895426,111.23256913259274
2020-09-28,357.58,370.45,334.24,352.37,3981294.62941,2020-10-04 23:59:59.999,1407537844.1709194,1500083,1966595.57021,695501838.6003475,354.62909979605,319.52063166308835,263.96179917364157,261.69533333333334,226.52384615384614,65.5323712948518,45.73748920769549,45.675547808209764,0.06194139948572541,467.48770642914485,309.859,152.2302935708551,1.0174221592991965,0.6348453621266916,62.79214285714284,7081899.291944,0.5621789389096388,-1.4322078939271066,-0.1218820861678016,45.13365459862433,107.15461493239272
2020-10-05,352.34,378.4,332.18,374.16,3805329.06825,2020-10-11 23:59:59.999,1348434327.4371617,1461232,1931995.77549,684923163.7804247,358.18017256040457,324.72438102850856,268.2832972452635,270.04133333333334,230.23865384615385,67.07033069399162,44.45225144531213,45.43088853563024,-0.9786370903181094,469.74123435254967,318.572,167.4027656474503,0.9490428182800099,0.6838601625459065,65.27571428571426,6537949.730816999,0.5820370643587797,6.18384084910748,2.1123301129851058,56.48028104219816,106.72965357202058
2020-10-12,374.17,394.8,361.18,378.11,3956236.57263,2020-10-18 23:59:59.999,1488333713.0616896,1506652,1944523.17054,731822141.9849482,361.8037775494219,329.80872569246014,272.5902267650571,278.5676666666667,234.14038461538465,66.18195733282312,43.25382013352669,44.99547485520953,-1.741654721682842,473.47547764357125,325.899,178.32252235642878,0.9056577506747259,0.6768947220914864,66.10928571428569,6275874.049063,0.6303881406320883,1.0556980970707786,1.90545493747305,21.578778135048225,115.79157630407488
2020-10-19,378.12,420.73,365.27,405.86,5074779.73349,2020-10-25 23:59:59.999,2010798677.869531,1993119,2515040.71176,996929395.4258312,369.8139998131634,337.0517041979401,277.8164923821137,287.9463333333333,238.41173076923076,68.85501707410842,44.03563240909625,44.80350636598688,-0.7678739568906252,480.4500141914016,333.964,187.47798580859842,0.8772563161981626,0.7454022672296184,68.97714285714285,6124292.235107,0.8286312178898393,7.339134114411139,13.530448404151162,8.979109607432466,120.87619047619049
2020-10-26,405.85,411.11,373.29,396.67,4755933.41039,2020-11-01 23:59:59.999,1863876616.7757576,1902676,2322397.21902,910031672.8007876,374.6969089380427,342.72963713146964,282.47741424948185,296.41266666666667,242.54884615384614,61.28751745764052,43.413227412359106,44.525450575261324,-1.1122231629022181,482.9252519922136,342.209,201.4927480077864,0.8223994809734028,0.693513539583948,65.62857142857142,6079528.280374,0.7822865839349997,-2.264327600650473,12.572012373357545,1.6737581381042865,118.50280929822632
2020-11-02,396.68,468.28,370.23,454.3,8341893.09966,2020-11-08 23:59:59.999,3502153238.3081512,3172370,4222853.82704,1775305710.5810304,389.17019822203497,353.35538597609155,289.21555486714925,306.2696666666667,247.65153846153848,60.89699228107533,47.02811549283723,45.02598355877651,2.0021319340607207,491.95321363866265,353.52200000000005,215.09078636133748,0.7831547323146089,0.8640002762059638,64.77571428571427,6354548.836433,1.3127435659684938,14.528449340761851,21.41864443019028,4.769152714358205,140.42125317527518
2020-11-09,454.29,478.01,433.09,448.08,6539780.57886,2020-11-15 23:59:59.999,2993099735.155484,2915961,3222223.79255,1475792166.5887904,399.881071272574,362.37677778789237,295.4455331076532,315.2046666666667,252.73346153846157,57.954420647995605,48.8281774875955,45.786422344540306,3.041755143055191,495.2174324544137,364.6795,234.14156754558635,0.7159049656172813,0.8194492912208677,64.83071428571428,5640248.798130999,1.159484415124928,-1.369139335241032,18.505196900372887,14.683524864989383,143.76020019584374
2020-11-16,448.07,580.88,445.45,560.03,9174279.77279,2020-11-22 23:59:59.999,4595159841.343019,3861116,4611104.65011,2310088447.6897154,428.99905831392414,381.20089418904547,305.8213945544119,327.29299999999995,260.81173076923073,64.60813090808236,58.612520332632926,48.351641942158835,10.26087839047409,522.556014216556,381.303,240.04998578344393,0.7408964220924359,1.1326484464465738,68.87142857142855,5782209.871946,1.5866390144884868,24.984377789680412,37.986005026363756,30.561383876532844,300.13575307230633
2020-11-23,560.03,623.0,481.0,576.3,10429209.47146,2020-11-29 23:59:59.999,5803313677.301596,5139669,5179185.26085,2883752991.764544,455.7810477113925,399.7817614091364,316.428398689533,339.5076666666667,268.99576923076927,72.85422259438957,66.90825879717642,52.06296531316236,14.845293484014057,548.8011560218098,397.9785,247.1558439781902,0.7579437382763632,1.0911628421866992,74.2942857142857,6215911.462867,1.6778246494923008,2.9052015070621273,45.2844934076184,63.350340136054406,282.3392821601539
2020-11-30,576.32,635.7,560.0,601.54,8027609.54695,2020-12-06 23:59:59.999,4791088231.23418,4164747,3991826.60519,2384277042.0322394,482.2826754002302,418.9968317511234,327.6092457997474,353.30766666666665,277.6707692307692,71.95705271728067,74.65872900390224,56.58211805131034,18.0766109525919,573.500466929019,416.1,258.69953307098103,0.7565511508244123,1.0890706794523857,75.42357142857142,6408634.588389,1.2526240084735394,4.3796633697726906,32.41030156284393,64.1668031221003,299.8537622972613
2020-12-07,601.59,603.15,530.43,590.7,4909009.26296,2020-12-13 23:59:59.999,2777420915.595064,2763601,2411822.96817,1364584026.2995708,501.99491623655194,435.3495144414926,337.9265302781887,366.09766666666667,286.29076923076923,86.29401354732411,79.01549365015285,61.068793171078845,17.946700479074003,597.548022595562,430.08500000000004,262.6219774044381,0.7787438417780761,0.9795536277518992,67.73071428571428,6501406.051744,0.7550688610878503,-1.8020414270040086,31.82913765399038,59.20116429495472,314.6427067246947
2020-12-14,590.81,676.25,575.6,638.18,6936775.7109,2020-12-20 23:59:59.999,4398464689.991926,3787771,3439853.25073,2179766675.7737913,526.7558405571789,454.66670354230286,349.70117614963226,380.70700000000005,296.02326923076924,87.57743362831859,85.3160301262734,65.91824056211776,19.397789564155644,632.3621178265079,443.37299999999993,254.38388217349197,0.8525062095639923,1.0153921089224642,70.10357142857143,6814550.716009,1.0179358845483186,8.037921110546797,13.954609574487087,78.51688159109345,383.1402831402831
2020-12-21,638.1,717.13,551.28,685.11,7473808.93661,2020-12-27 23:59:59.999,4690669745.581461,4407111,3720060.6688,2336967731.9074793,555.5475059104191,476.61368415732164,362.8544633594506,395.825,306.6146153846154,88.8787106038474,93.02378913034204,71.33935027576263,21.684438854579412,673.7761320075584,458.1215,242.4668679924416,0.9414735261608913,1.0262778218277369,79.1542857142857,7166307.952407,1.0429092618186633,7.3537246544862045,18.88079125455493,94.42915117632033,409.90622208990766
2020-12-28,685.1,1011.07,681.04,978.28,9447316.9862,2021-01-03 23:59:59.999,7400088411.248161,6041708,4787013.92109,3752654244.200496,632.4079593812519,524.391428523291,386.9887981296683,420.2823333333333,322.82442307692315,95.41058914751365,121.38931212064824,81.34934264473975,40.03996947590849,801.9281589417844,485.35450000000003,168.78084105821563,1.3045048884548691,1.2785320826244824,98.19142857142857,7603561.677677999,1.242485743744904,42.79166849119118,62.62925158759185,161.46033782339103,622.6711974588166
2021-01-04,978.33,1348.33,890.0,1254.25,16846289.4178,2021-01-10 23:59:59.999,19133523177.289143,11730126,8435712.67095,9592331982.148169,745.4701485846606,593.9017686639299,420.9990413402695,454.365,344.1265384615385,97.2495232506968,164.24435933959876,97.92834598371155,66.31601335588721,992.1550608324358,528.5315,64.90793916756428,1.7543838383613302,1.2826592103052021,128.34285714285716,8812597.278419,1.911614576902834,28.20971501001759,112.33282546131704,231.715638306313,755.9096492425277
2021-01-11,1254.24,1298.0,915.0,1232.45,14358744.29849,2021-01-17 23:59:59.999,16141330142.524939,10366890,7154001.1987,8053335832.363112,834.011939751086,654.7158859340318,452.82064756221973,487.8453333333334,364.61999999999995,94.96537055082305,194.20948910556172,117.18457460808159,77.02491449748013,1125.8233916983122,568.707,11.590608301687666,1.9592387352303113,1.0956950916276644,152.39857142857142,9414282.398302,1.5252085810682505,-1.7380904923260831,93.11949606694039,203.6638249642734,638.9231968343427
2021-01-18,1232.5,1438.3,1042.31,1392.51,12347266.70021,2021-01-24 23:59:59.999,15741163317.332508,10396825,6208092.88751,7921699234.728223,935.5570416145249,724.9819920355526,489.67121040291704,526.7646666666666,388.17096153846154,95.67312021611887,228.2415481631616,139.39596931909762,88.845578844064,1278.0051159998998,620.6925,-36.62011599989978,2.11799761073285,1.0871007806733757,178.28214285714287,9995031.010437,1.2353405094308112,12.987139437705375,103.25349213994835,251.04999117654475,729.5663052543786
2021-01-25,1392.19,1475.0,1207.0,1312.55,11196117.05291,2021-01-31 23:59:59.999,14975230148.305536,9652436,5583795.45253,7473347483.692738,1004.1012158664294,780.9408499369285,521.9409668577047,562.931,409.78846153846155,88.99037593208969,245.92522351412265,160.70182015810263,85.22340335602001,1382.000121063546,667.999,-46.002121063545815,2.137731107572155,0.95136553780189,193.46357142857144,10197214.738449,1.0979583484394615,-5.742149068947445,34.16915402543239,188.91701518820162,596.5347060072172
2021-02-01,1312.45,1760.49,1269.99,1611.62,9848664.63364,2021-02-07 23:59:59.999,15379183101.120811,9165416,4940042.94523,7713144722.71645,1114.5591766179875,860.0531499429353,564.6734779613241,608.5586666666666,436.3871153846154,91.82012818482848,280.8348241621504,184.7284209589122,96.10640320323822,1543.9622545956713,730.028,-83.90625459567127,2.2298713325945614,1.041562168579536,225.79785714285714,10139160.254667,0.9713491439398755,22.78541769837339,28.492724735897944,259.67237993215497,605.3350256028709
2021-02-08,1611.46,1871.72,1563.89,1800.42,6832312.13113,2021-02-14 23:59:59.999,12048068089.782185,7325462,3410350.1451,6016364026.685077,1239.2611445056261,949.6118975674176,613.1341258844095,660.6023333333334,466.03269230769234,92.49760064656262,320.0462226851107,211.7919813041519,108.2542413809588,1725.5179366241214,802.1745,-121.16893662412144,2.302101192755744,1.0405602403206176,240.78214285714284,10019630.513085,0.6818926229073452,11.714920390662819,46.08462817964218,221.48634894559223,595.5456828278925
2021-02-15,1800.03,2042.34,1655.67,1933.53,6415195.21066,2021-02-21 23:59:59.999,12036952424.79776,7041361,3206965.17887,6023323791.135557,1365.4918455046031,1043.3183835133777,664.9143562418838,714.6866666666666,497.9375,93.41770671966796,357.73861500155977,240.98130804363348,116.75730695792629,1907.4480889403605,881.2324999999998,-144.98308894036086,2.329046168724737,1.0127078127348323,265.1928571428571,10170249.107855001,0.630780538669915,7.3932749025227285,38.85214468836848,235.50754815200418,604.4338385310405
2021-02-22,1933.54,1936.29,1293.18,1419.18,10465746.31715,2021-02-28 23:59:59.999,16352841616.940794,10070711,5112138.83416,7987737558.892806,1375.2533281401297,1079.114727940675,694.4934010951432,749.5786666666667,521.0407692307692,70.32961832422328,342.16212903864596,261.217472242636,80.94465679600995,1957.4051888903177,933.4834999999999,-90.43818889031797,2.1937649436552826,0.7371746322349988,301.45571428571424,10523146.16848,0.9945453716587223,-26.60160431956059,8.123880995009714,135.92446055125183,551.5678802626142
2021-03-01,1418.67,1734.16,1409.91,1726.16,6929607.56181,2021-03-07 23:59:59.999,10805341301.256664,7673031,3500553.65031,5463214620.033436,1439.0545412055608,1140.7380871844202,734.9509147776866,794.1126666666667,550.4009615384615,73.91794521915666,350.5474790216779,279.08347359844436,71.46400542323352,2048.08864843057,1000.8859999999999,-46.31664843057058,2.0925512964125197,0.8462911410160007,314.47357142857135,10468726.031,0.6619341781693436,21.630800885018118,7.107134436157425,192.22278652446246,765.5468084039512
2021-03-08,1726.46,1944.3,1664.96,1848.1,6286994.50162,2021-03-14 23:59:59.999,11360467111.440428,8081702,3111252.38183,5620393212.380988,1513.4264428045497,1208.1058884049517,778.6038200805225,841.262,583.5609615384615,74.92661350311543,362.8497620109856,295.8367312809526,67.013030730033,2145.9890381653518,1072.998,0.006961834648336662,1.9999870235831785,0.8611875460419987,329.0192857142857,10152693.782542001,0.6192439796057634,7.0642350651156205,2.6482709589984443,189.58914412861577,1393.052189368234
2021-03-15,1848.1,1891.76,1711.68,1782.98,4470159.77967,2021-03-21 23:59:59.999,8033959244.439458,6336703,2229506.50859,4007207063.9803863,1562.4361804764496,1262.8558037949563,817.9911212538353,887.6709999999999,615.4967307692308,73.33466419283371,363.15850495689915,309.30108601614194,53.85741894075721,2210.443543714371,1142.3135,74.18345628562861,1.8701171678604365,0.7999009829234429,336.68785714285707,8915080.818729,0.5014155082339791,-3.5236188517937306,-7.786276913210555,160.24725956415756,1357.6357096141269
2021-03-22,1783.23,1807.51,1536.92,1687.01,3923684.95499,2021-03-28 23:59:59.999,6552937560.790532,4987120,1947884.50445,3253740843.7535486,1585.0859658443678,1303.25144152877,852.0702929693712,929.6066666666667,645.545,70.14478167507289,351.6061126215677,317.7620913372271,33.84402128434061,2246.883776946388,1203.949,161.0142230536119,1.732523183201926,0.7315873488341984,348.82642857142855,7871574.8843789995,0.49846250751885535,-5.3825617785953845,18.87216561676461,72.44653882324079,1255.0281124497992
2021-03-29,1687.16,2146.0,1677.85,2075.69,4835867.4205,2021-04-04 23:59:59.999,9385410342.403683,6883371,2438024.20999,4728419893.328458,1674.28669932721,1376.81701852603,900.055379519592,987.0363333333333,682.7182692307692,73.60932841649179,369.55399768509346,328.1204726068004,41.43352507829309,2333.91503529028,1285.3295,236.74396470972056,1.6316213629116572,0.8768698276870683,370.41928571428565,7120434.956408,0.6791533733691346,23.039578899947255,20.24899198220327,65.49252541359378,1354.7869358003925
2021-04-05,2075.7,2200.0,1930.01,2151.36,4226761.72748,2021-04-11 23:59:59.999,8784130702.740095,6846401,2099123.56818,4363707905.293041,1761.0272994495356,1450.5830167616464,949.1261489501962,1046.5343333333333,721.0407692307692,71.50483229941192,385.440642704265,339.5845066262933,45.856136077971655,2423.207278622197,1364.8960000000002,306.58472137780336,1.550757389020404,0.8715655383659372,366.1307142857143,6423499.423865001,0.6580154287515714,3.645534737846212,16.409285211839197,74.55961702300296,1256.554637745129
2021-04-12,2151.42,2548.29,1946.8,2235.64,6115364.25272,2021-04-18 23:59:59.999,14079892572.965242,10255180,3052335.47065,7032509390.702169,1847.320517731438,1525.3503484986325,999.5776725207768,1108.6876666666665,760.5717307692307,69.35077431490778,400.21814928390927,351.71123515781653,48.50691412609274,2506.039099384916,1447.863,389.68690061508414,1.4617074949562436,0.8722334120275016,376.3564285714286,6050169.385773,1.0107757093710972,3.91752193961028,25.387833851192944,60.54750055654896,1141.8152530133866
2021-04-19,2235.65,2644.47,2055.0,2320.49,9598920.80397,2021-04-25 23:59:59.999,22178377683.633488,13279982,4787580.32108,11070021480.446507,1933.351332689358,1601.0779343559054,1051.3781559513345,1174.1209999999999,801.4007692307691,70.93318557510273,414.0037382077455,364.1697357678023,49.83400243994322,2581.7382725105626,1533.8105,485.88272748943746,1.3664370826911962,0.8753500578171147,391.10428571428565,6326830.253057,1.5171769148274508,3.795333774668541,37.550459096270906,76.7925031427374,1075.6459621035565
2021-04-26,2320.44,2985.0,2303.64,2949.56,5669052.5008,2021-05-02 23:59:59.999,15256591803.14196,10027247,2884928.76823,7767135848.126202,2118.1165449276564,1729.504797750581,1125.8166596395176,1260.694,854.0873076923077,75.3768926120899,470.2686441941389,385.38951745306963,84.87912674106929,2780.600432372751,1651.7535,522.9065676272487,1.366846726672898,1.074837235581669,411.48785714285714,6252215.982071,0.9067269136345747,27.109360522992997,42.10021727714639,83.018329382857,1305.489373868293
2021-05-03,2949.33,3983.65,2949.32,3923.95,8141949.96585,2021-05-09 23:59:59.999,28213988647.858784,15883334,4092530.07838,14180492573.274048,2446.449900395355,1938.4995789171924,1235.5473788693407,1379.0203333333334,925.9413461538461,82.9532491393844,586.7207654747133,425.6557670573984,161.06499841731488,3241.275838950094,1816.042,390.8081610499055,1.5696044903698199,1.239495492737108,466.2257142857143,6019836.346941,1.3525201511478564,33.03509676019474,82.39392756210025,117.94636806967263,1992.3269702463476
2021-05-10,3923.95,4372.72,3343.06,3582.1,9789006.91047,2021-05-16 23:59:59.999,38338792200.10493,19272185,4812461.89878,18864937355.41508,2652.9317366871082,2095.03295235365,1327.5690502862294,1485.82,990.8471153846153,74.59988115034481,644.0018204327162,469.324977732462,174.67684270025416,3487.4259806045948,1960.8915000000002,434.3570193954056,1.5569800579018211,1.0310094598576998,504.7371428571428,6305776.281807,1.5523872831823389,-8.711884708011052,60.22704907766905,85.26218884630701,1630.4830917874394
2021-05-17,3581.81,3587.06,1728.74,2096.39,17769636.20886,2021-05-23 23:59:59.999,46925946627.06897,24743175,8711575.33258,23059542818.80329,2551.7423300167247,2095.1621949866358,1357.7188914514754,1542.1709999999998,1027.318076923077,52.79113235269154,563.0229111213771,488.06456441024505,74.95834671113204,3472.0442538854195,2016.797,561.5497461145803,1.4431271505118457,0.5273468992253694,615.4864285714285,7454040.452531,2.383893181425701,-41.4759498618129,-9.657443040047575,47.71840076663987,948.7193596798398
2021-05-24,2096.63,2910.0,2079.94,2385.98,11069936.93243,2021-05-30 23:59:59.999,28023163391.552197,16325792,5501892.43546,13935535167.670313,2521.6037245591383,2122.8591287974323,1398.042856492594,1608.4813333333334,1068.7490384615385,54.14449156811916,516.2628777735031,493.7042270828967,22.558650690606385,3491.3185610811342,2073.3835,655.4484389188656,1.367749922849424,0.610229483909388,647.157142857143,8114018.167807,1.3642977749730507,13.813746488010349,-19.10725667557195,38.22473003661307,930.3493544068749
2021-05-31,2385.82,2891.95,2271.44,2711.92,7305827.50833,2021-06-06 23:59:59.999,19414934856.6618,11391839,3615831.2639,9610221678.53454,2556.2066837302036,2178.9601641500576,1449.5674503556295,1683.7353333333333,1116.1982692307693,62.26499229607365,499.7450980533913,494.91240127699564,4.8326967763956645,3534.6058764093304,2147.357,760.1081235906695,1.2920523940912765,0.7034829545010266,645.5428571428571,8452232.423140999,0.864366612580091,13.660634204813116,-30.888008256985945,46.74097721984742,1008.8976120379457
2021-06-07,2711.92,2847.55,2256.22,2509.33,6934583.77736,2021-06-13 23:59:59.999,17404896544.439472,10026432,3428476.18084,8608036917.626366,2547.6836503247123,2210.4239580405283,1491.126766027958,1752.4436666666666,1159.9975,57.580556173956815,464.9476911723532,488.91945925606717,-23.971768083713982,3551.88535231667,2203.198,854.5106476833298,1.2242997245973082,0.6134925746408723,664.62,8662104.058827002,0.8005657436420894,-7.470353107761296,-29.948075151447473,40.7379779919012,982.681106269146
2021-06-14,2509.33,2640.0,2040.68,2243.47,4489080.67414,2021-06-20 23:59:59.999,10613448712.439907,6887752,2186082.87491,5170547753.547236,2492.372077538401,2213.5712001319066,1520.6304222621557,1808.5583333333334,1198.7557692307694,53.7231828566155,411.17801123795175,473.3711696524441,-62.19315841449236,3531.6082550417286,2249.7439999999997,967.8797449582707,1.1395645504926153,0.49755278299737143,687.4757142857143,8688335.953493,0.5166789933272827,-10.594859982545145,7.015870138666935,32.98498526979685,883.8054727240834
2021-06-21,2243.49,2260.16,1700.48,1982.28,7332181.21578,2021-06-27 23:59:59.999,13997004965.9619,8901264,3603661.6483,6882132414.751829,2399.62806344051,2191.543466786011,1538.734327271483,1855.4243333333334,1232.5509615384615,51.809962147906504,343.5293103065776,447.40279778327084,-103.87348747669324,3521.6976804051747,2268.277,1014.8563195948252,1.1051742625836039,0.38591340302940036,714.5899999999999,8810017.649799,0.8322549973492145,-11.64223279116725,-16.919672419718523,-4.5001902981659185,781.2875116702975
2021-06-28,1982.27,2389.93,1960.52,2322.69,5406154.19687,2021-07-04 23:59:59.999,11617513694.730518,9061451,2736466.88184,5880588071.138047,2385.6393246331445,2204.033612806391,1569.4776869863267,1912.796,1272.841923076923,55.527575268518,313.7685410833469,420.6759464432861,-106.90740535993916,3528.381326912507,2294.3905,1060.3996730874928,1.0756589402828396,0.5114666573619541,725.9342857142856,8390740.989089001,0.6442999734945885,17.172649676130526,-14.352562022478544,7.9637996430165,920.6934434874319
2021-07-05,2322.69,2409.0,2046.51,2140.45,4693880.50963,2021-07-11 23:59:59.999,10408289822.88635,6931776,2338968.5173,5187506656.215247,2341.059447427118,2197.9780306343537,1591.8687580849023,1964.4543333333334,1309.3353846153846,50.58409276215627,272.33832541177435,391.00842223698373,-118.67009682520938,3529.422930075708,2304.7365,1080.050069924292,1.0627561372640282,0.43292711670290807,718.3871428571429,8293223.789972,0.5659898524993076,-7.846075025078692,-14.700338337325103,-4.25784115510548,781.6055026978047
2021-07-12,2140.54,2167.83,1844.45,1891.64,4066002.34167,2021-07-18 23:59:59.999,7954932195.226336,5495740,2007449.61396,3927793496.140486,2259.3468206221874,2168.802980097749,1603.624493061965,2006.2363333333333,1341.1148076923077,47.72844153526985,216.92709290086395,356.1921563697598,-139.26506346889585,3498.1185870363915,2328.3594999999996,1158.6004129636076,1.0047925047969544,0.31332929795551445,722.2007142857143,7885629.027554,0.5156218137402301,-11.624191174752962,-15.68240270652158,-18.481010476235614,691.1170590941408
2021-07-19,1891.65,2199.5,1706.0,2189.79,5095347.76508,2021-07-25 23:59:59.999,10043866903.258553,6997862,2525456.29947,4990081074.983761,2246.7001259636077,2170.801743897963,1626.6113756869859,2056.392333333333,1377.2453846153844,49.613448778801654,194.82567605726354,323.91886030726056,-129.09318424999702,3488.9810766430237,2351.541,1214.1009233569769,0.967399740547176,0.4288969136390098,714.4871428571429,7416263.113014999,0.6870505654172433,15.761455668097524,10.468248683334336,-25.758757238367757,604.1125401929261
2021-07-26,2189.82,2697.61,2150.5,2555.69,5641339.08902,2021-08-01 23:59:59.999,13351540585.385715,10325310,2841846.03336,6728039630.789509,2302.8801030611335,2207.4577682886334,1663.0458315423982,2108.9726666666666,1419.231346153846,51.89320153903118,204.4781195438186,300.03071215457214,-95.55259261075355,3502.2299402895324,2386.9205,1271.6110597104678,0.9345174590352147,0.575660392489903,711.4614285714287,6203433.401031001,0.9093898046978982,16.709364824937545,10.031472129298358,-34.869455523133574,586.2386552816712
2021-08-02,2555.5,3189.99,2442.32,3011.85,6778999.94652,2021-08-08 23:59:59.999,18914335888.715134,13791294,3408861.1863,9527724333.864433,2431.783720686382,2284.0665522611444,1715.9401126583825,2167.559333333333,1469.6488461538463,50.515749015945254,246.09917219517865,289.24440416269346,-43.1452319675148,3558.971574796693,2448.364,1337.7564252033071,0.9072242320150867,0.7536836650439518,716.1978571428572,5774339.702439999,1.1739870350293857,17.848800128341068,40.711065430166556,-15.91943273498786,671.9921053980622
2021-08-09,3011.84,3330.98,2893.23,3307.09,5111451.04173,2021-08-15 23:59:59.999,16121890943.316448,10863543,2539751.68205,8017130397.676084,2590.9303169252216,2381.497356807702,1778.338147456093,2236.714,1524.9078846153845,44.245322447030034,299.45561889131295,291.28664710841736,8.168971782895596,3642.4860576834853,2529.368,1416.2499423165145,0.8801550882935859,0.8493438969171521,673.5849999999999,5554902.05578,0.9201694270039236,9.80261301193619,74.82660548518744,57.751658803943926,662.6700797933676
2021-08-16,3307.35,3335.0,2950.0,3238.0,4086298.92413,2021-08-22 23:59:59.999,12921563358.459494,8695538,2001060.55363,6330837859.007152,2708.579350211545,2463.0690371117303,1835.579788732325,2298.2303333333334,1579.6634615384614,46.61776963482528,332.3350501331129,299.49632771335644,32.83872241975644,3722.030797249344,2587.4835,1452.9362027506556,0.8769503629679911,0.7866854919037517,627.5378571428571,5270073.570457,0.775377965696151,-2.0891478611105296,47.868060407619,35.70943595503735,728.747664508203
2021-08-23,3238.0,3377.89,3053.3,3223.47,3117774.63185,2021-08-29 23:59:59.999,10039639108.652489,6498840,1540644.438,4964406327.365816,2802.1958319912637,2535.4881764344227,1890.0068558408614,2361.927666666667,1633.404423076923,65.5859169732002,353.1489059478208,310.2268433602493,42.92206258757153,3790.0924661099302,2641.089,1492.0855338900697,0.8700982557648987,0.7534287394152565,517.9857142857143,5132942.966228,0.6074048849487084,-0.448733786287836,26.129147118782004,18.863019558099058,651.4967128269687
2021-08-30,3223.47,4027.88,3143.0,3950.29,4245485.901,2021-09-05 23:59:59.999,15356154256.185717,10184035,2147199.57701,7768104968.010522,3010.94022617467,2670.231207250192,1970.802273258867,2439.8833333333328,1702.5869230769229,69.2985074995127,423.41151200267404,332.86377708873425,90.54773491393979,3997.8434444090944,2726.8215,1455.7995555909054,0.9322369978446293,0.9812932244725316,521.9014285714285,4824273.43475,0.8800259683497824,22.547751336292876,31.158258213390443,57.42409328386462,1019.6967120181405
